[(      2802,40)]
[(      8437,1)]
[(      5683,36)]
[(      9409,4)]
[(      1092,133)]
[(      1335,63)]
[(      4873,41)]
[(      3612,7)]
[(      1786,9)]
[(      8851,1)]
[(      7384,24)]
[(      6042,83)]
[(      1911,95)]
[(      8932,51)]
[(      7546,42)]
[(      9742,45)]
[(      6655,10)]
[(      2721,42)]
[(      8275,4)]
[(      3531,138)]
[(      5232,27)]
[(      9247,29)]
[(      5926,13)]
[(      2064,17)]
[(      5764,1)]
[(      5313,3)]
[(      5151,86)]
[(      4341,31)]
[(      1948,53)]
[(      9698,10)]
[(      5845,17)]
[(      3036,26)]
[(      8194,5)]
[(      4503,34)]
[(      9904,1)]
[(      9166,40)]
[(      6123,2)]
[(      6574,8)]
[(      3117,55)]
[(      8356,19)]
[(      6621,28)]
[(      5316,1)]
[(      7468,48)]
[(      3615,5)]
[(      9907,1)]
[(      6702,13)]
[(      7512,87)]
[(      7963,18)]
[(      2805,47)]
[(      1338,56)]
[(      6658,51)]
[(      8854,1)]
[(      9132,3)]
[(      5811,2)]
[(      3039,129)]
[(      9745,24)]
[(      4506,104)]
[(      6045,23)]
[(      4182,2)]
[(      2111,16)]
[(      3372,18)]
[(      2643,14)]
[(      8403,3)]
[(      9213,1)]
[(      3453,60)]
[(      7431,22)]
[(      5154,10)]
[(      9088,13)]
[(      2724,30)]
[(      8935,33)]
[(      8322,41)]
[(      4876,28)]
[(      3985,12)]
[(      1095,118)]
[(      8278,6)]
[(      1789,8)]
[(      1671,63)]
[(      3534,46)]
[(      3291,36)]
[(      2562,77)]
[(      8241,6)]
[(      8773,2)]
[(      9051,39)]
[(      1752,2)]
[(      2481,19)]
[(      6991,43)]
[(      5235,53)]
[(      4844,26)]
[(      6545,31)]
[(      3953,20)]
[(      5041,103)]
[(      2981,19)]
[(      9218,7)]
[(      2035,48)]
[(      6626,12)]
[(      2729,68)]
[(      5492,38)]
[(      9056,6)]
[(      6996,5)]
[(      7887,25)]
[(      9551,8)]
[(      8408,7)]
[(      1676,6)]
[(      5816,1)]
[(      8822,6)]
[(      1063,321)]
[(      2611,357)]
[(      8084,61)]
[(      9713,136)]
[(      6464,20)]
[(      5654,50)]
[(      6013,5)]
[(      7274,3)]
[(      1757,8)]
[(      3421,43)]
[(      9137,4)]
[(      7931,13)]
[(      8741,1)]
[(      6707,19)]
[(      4231,37)]
[(      2116,1)]
[(      4268,3)]
[(      5122,20)]
[(      3791,5)]
[(      5735,30)]
[(      3821,29)]
[(      9951,51)]
[(      5441,9)]
[(      7755,2)]
[(      2516,141)]
[(      2273,53)]
[(      4587,20)]
[(      1625,55)]
[(      8565,1)]
[(      4631,53)]
[(      5397,17)]
[(      9988,22)]
[(      1012,18930)]
[(      9294,3)]
[(      3083,79)]
[(      5973,6)]
[(      8033,16)]
[(      9537,1)]
[(      6369,22)]
[(      7917,6)]
[(      7223,5)]
[(      6251,1)]
[(      2435,10)]
[(      1463,2)]
[(      1706,1)]
[(      9005,19)]
[(      3245,31)]
[(      1544,48)]
[(      6413,41)]
[(      7142,2)]
[(      2967,4)]
[(      3902,54)]
[(      1382,75)]
[(      7061,44)]
[(      7642,38)]
[(      8614,2)]
[(      3088,13)]
[(      3051,46)]
[(      2322,3)]
[(      1017,6691)]
[(      1963,18)]
[(      5941,24)]
[(      3826,47)]
[(      6418,39)]
[(      7561,17)]
[(      3907,7)]
[(      5446,7)]
[(      9956,2)]
[(      2241,53)]
[(      6832,19)]
[(      3583,57)]
[(      6869,2)]
[(      7679,5)]
[(      4104,8)]
[(      2403,51)]
[(      2692,18)]
[(      2935,19)]
[(      6913,3)]
[(      1431,164)]
[(      5527,29)]
[(      8371,5)]
[(      9343,2)]
[(      3132,40)]
[(      4474,5)]
[(      9262,9)]
[(      4023,4)]
[(      1013,867)]
[(      4551,27)]
[(      8809,1)]
[(      8566,3)]
[(      8485,1)]
[(      2517,343)]
[(      8034,13)]
[(      1464,5)]
[(      2355,6)]
[(      4588,2)]
[(      8647,4)]
[(      6333,10)]
[(      7224,2)]
[(      9006,2)]
[(      6865,28)]
[(      2931,21)]
[(      3903,45)]
[(      1383,20)]
[(      5109,8)]
[(      7675,1)]
[(      6414,30)]
[(      9501,70)]
[(      9989,22)]
[(      9295,4)]
[(      5361,38)]
[(      3084,272)]
[(      2274,58)]
[(      6252,1)]
[(      6171,40)]
[(      9871,1)]
[(      3165,2)]
[(      9619,1)]
[(      3822,43)]
[(      7756,3)]
[(      3741,77)]
[(      5398,4)]
[(      6141,9)]
[(      6097,19)]
[(      2244,33)]
[(      5368,2)]
[(      2082,15)]
[(      8536,10)]
[(      5863,7)]
[(      3216,6)]
[(      9265,4)]
[(      8374,2)]
[(      1272,31)]
[(      7483,21)]
[(      6835,39)]
[(      1191,51)]
[(      5331,23)]
[(      3829,30)]
[(      8455,7)]
[(      6673,7)]
[(      9959,5)]
[(      9797,4)]
[(      7645,5)]
[(      8617,2)]
[(      2163,14)]
[(      8293,1)]
[(      2901,47)]
[(      1966,43)]
[(      6222,51)]
[(      7113,7)]
[(      3711,10)]
[(      4107,2)]
[(      4891,36)]
[(      1353,29)]
[(      3135,62)]
[(      3054,33)]
[(      6916,9)]
[(      2406,103)]
[(      5944,23)]
[(      4521,7)]
[(      2991,83)]
[(      5583,29)]
[(      2496,73)]
[(      5051,78)]
[(      5664,34)]
[(      5213,36)]
[(      6104,7)]
[(      1073,319)]
[(      9642,33)]
[(      8913,51)]
[(      4322,29)]
[(      5826,3)]
[(      7941,72)]
[(      9723,142)]
[(      8256,182)]
[(      1767,3)]
[(      9561,43)]
[(      8832,1)]
[(      1686,3)]
[(      3512,653)]
[(      3431,52)]
[(      8337,3)]
[(      8751,1)]
[(      4241,20)]
[(      6717,125)]
[(      6023,3)]
[(      8094,9)]
[(      9804,13)]
[(      7608,56)]
[(      4197,6)]
[(      9147,4)]
[(      3882,72)]
[(      1811,166)]
[(      1316,22)]
[(      4854,49)]
[(      9679,22)]
[(      1154,3)]
[(      5915,35)]
[(      3601,42)]
[(      5672,36)]
[(      3025,30)]
[(      2215,73)]
[(      9687,1)]
[(      6112,3)]
[(      9812,1)]
[(      4411,2930)]
[(      9731,44)]
[(      2134,150)]
[(      5096,1)]
[(      2909,34)]
[(      5591,76)]
[(      1775,21)]
[(      1081,162)]
[(      8426,30)]
[(      6031,46)]
[(      1324,38)]
[(      8345,3)]
[(      8921,80)]
[(      4529,10)]
[(      5221,48)]
[(      8507,2)]
[(      8264,17)]
[(      3971,67)]
[(      1243,15)]
[(      1405,13)]
[(      6644,29)]
[(      7535,25)]
[(      9074,11)]
[(      4781,6)]
[(      5753,30)]
[(      7003,17)]
[(      5258,49)]
[(      5302,15)]
[(      2585,55)]
[(      4286,24)]
[(      3134,50)]
[(      6096,6)]
[(      1271,88)]
[(      6834,9)]
[(      2162,43)]
[(      5862,1)]
[(      8535,2)]
[(      5411,30)]
[(      7031,27)]
[(      1352,5)]
[(      1019,1405)]
[(      6221,199)]
[(      9921,8)]
[(      5367,4)]
[(      5529,7)]
[(      3585,16)]
[(      6915,13)]
[(      1433,44)]
[(      2324,43)]
[(      2243,27)]
[(      7482,55)]
[(      8373,3)]
[(      6672,3)]
[(      5943,9)]
[(      2405,74)]
[(      1965,24)]
[(      6591,24)]
[(      8454,5)]
[(      2694,16)]
[(      3053,58)]
[(      9264,7)]
[(      3828,69)]
[(      4288,5)]
[(      4332,16)]
[(      5142,49)]
[(      1902,40)]
[(      3892,29)]
[(      1777,33)]
[(      9076,20)]
[(      4413,10)]
[(      3027,59)]
[(      4251,52)]
[(      3603,22)]
[(      8266,38)]
[(      8923,8)]
[(      1083,218)]
[(      8347,2)]
[(      2136,3)]
[(      6114,32)]
[(      5223,131)]
[(      5061,100)]
[(      8428,3)]
[(      1696,8)]
[(      7005,17)]
[(      2587,99)]
[(      3441,57)]
[(      8842,4)]
[(      5674,29)]
[(      2712,33)]
[(      9571,18)]
[(      3522,67)]
[(      1821,10)]
[(      7951,72)]
[(      9201,47)]
[(      2631,77)]
[(      5836,5)]
[(      1326,62)]
[(      9733,31)]
[(      5114,1)]
[(      1217,345)]
[(      4223,9)]
[(      8571,1)]
[(      9011,8)]
[(      6005,24)]
[(      3864,12)]
[(      6456,9)]
[(      7798,5)]
[(      1055,293)]
[(      6537,42)]
[(      8076,12)]
[(      8814,1)]
[(      4836,58)]
[(      2522,51)]
[(      5646,11)]
[(      6294,12)]
[(      4061,10)]
[(      6951,29)]
[(      7761,16)]
[(      2973,2)]
[(      5808,11)]
[(      3945,15)]
[(      7428,3)]
[(      9462,8)]
[(      3251,15)]
[(      4142,37)]
[(      3332,40)]
[(      1749,31)]
[(      2441,20)]
[(      6988,16)]
[(      8319,3)]
[(      2553,37)]
[(      7008,11)]
[(      8313,15)]
[(      7954,16)]
[(      8926,34)]
[(      4416,16)]
[(      5307,5)]
[(      1662,1)]
[(      9736,44)]
[(      1329,3)]
[(      2021,53)]
[(      8845,1)]
[(      4335,36)]
[(      1824,34)]
[(      4254,65)]
[(      3363,25)]
[(      6531,68)]
[(      9574,2)]
[(      1211,199)]
[(      5802,29)]
[(      8151,8)]
[(      2391,23)]
[(      6982,4)]
[(      5758,8)]
[(      6612,3)]
[(      8764,1)]
[(      3444,6)]
[(      5145,15)]
[(      3606,6)]
[(      7422,21)]
[(      9655,1)]
[(      9079,6)]
[(      3525,44)]
[(      4911,19)]
[(      9204,64)]
[(      9493,4)]
[(      2102,37)]
[(      5721,75)]
[(      7873,16)]
[(      1086,40)]
[(      7341,1)]
[(      2715,12)]
[(      9123,4)]
[(      8232,46)]
[(      8413,2)]
[(      2491,65)]
[(      5821,11)]
[(      7522,79)]
[(      6712,16)]
[(      2121,25)]
[(      6631,11)]
[(      4273,30)]
[(      8332,55)]
[(      3012,635)]
[(      7559,73)]
[(      2202,215)]
[(      3625,2)]
[(      4435,5)]
[(      1186,67)]
[(      3706,21)]
[(      3544,139)]
[(      7478,9)]
[(      3995,35)]
[(      7108,10)]
[(      6136,28)]
[(      2158,3)]
[(      5245,29)]
[(      1681,2)]
[(      9917,4)]
[(      9061,12)]
[(      6217,40)]
[(      8251,82)]
[(      7603,19)]
[(      6587,3)]
[(      9223,3)]
[(      7441,38)]
[(      9755,6)]
[(      9674,21)]
[(      7892,1)]
[(      7973,1)]
[(      9142,3)]
[(      2572,30)]
[(      1843,6)]
[(      1311,31)]
[(      4354,42)]
[(      6668,13)]
[(      9145,8)]
[(      5211,377)]
[(      3466,6)]
[(      4771,1)]
[(      3961,61)]
[(      1846,3)]
[(      1314,41)]
[(      5248,13)]
[(      8911,317)]
[(      9677,7)]
[(      3709,6)]
[(      3015,196)]
[(      1189,3)]
[(      1071,3621)]
[(      3628,9)]
[(      4401,35)]
[(      5581,44)]
[(      9721,80)]
[(      7525,3)]
[(      5824,2)]
[(      3998,10)]
[(      7606,39)]
[(      6102,13)]
[(      5662,23)]
[(      9064,5)]
[(      7895,5)]
[(      6021,46)]
[(      4438,4)]
[(      4357,89)]
[(      6715,30)]
[(      9307,1)]
[(      1684,1)]
[(      9923,2)]
[(      1967,38)]
[(      6223,6)]
[(      5864,6)]
[(      3055,46)]
[(      8456,8)]
[(      3136,59)]
[(      6142,8)]
[(      9842,1)]
[(      6674,16)]
[(      8618,4)]
[(      1354,19)]
[(      2245,22)]
[(      6061,7)]
[(      3749,15)]
[(      4441,3)]
[(      9798,4)]
[(      5251,54)]
[(      8537,1)]
[(      8294,3)]
[(      2821,11)]
[(      3712,15)]
[(      2902,34)]
[(      9761,41)]
[(      8375,16)]
[(      2407,4)]
[(      3631,7)]
[(      1273,44)]
[(      6836,64)]
[(      1435,23)]
[(      6917,1)]
[(      5017,71)]
[(      5431,67)]
[(      4207,111)]
[(      2182,54)]
[(      2957,49)]
[(      1534,3)]
[(      9365,7)]
[(      9608,12)]
[(      9284,9)]
[(      5963,12)]
[(      2263,31)]
[(      3073,49)]
[(      7907,14)]
[(      1985,24)]
[(      7051,27)]
[(      4126,3)]
[(      9527,1)]
[(      4621,14)]
[(      3316,36)]
[(      7213,20)]
[(      9446,1)]
[(      3235,38)]
[(      7664,2)]
[(      7826,13)]
[(      5512,9)]
[(      3811,254)]
[(      7132,17)]
[(      8023,41)]
[(      3848,15)]
[(      8474,7)]
[(      8636,1)]
[(      4702,57)]
[(      6241,22)]
[(      5374,27)]
[(      1396,26)]
[(      6922,47)]
[(      7651,36)]
[(      2331,62)]
[(      4645,27)]
[(      3141,34)]
[(      1107,82)]
[(      1026,31)]
[(      9433,8)]
[(      8461,2)]
[(      5987,4)]
[(      5455,2)]
[(      3835,5)]
[(      3222,22)]
[(      3754,4)]
[(      6841,101)]
[(      9884,1)]
[(      8623,1)]
[(      2287,23)]
[(      9965,12)]
[(      4726,5)]
[(      5293,2)]
[(      4564,17)]
[(      7075,9)]
[(      6265,9)]
[(      7156,10)]
[(      9271,20)]
[(      7688,4)]
[(      4032,2)]
[(      5617,267)]
[(      1972,43)]
[(      1602,42)]
[(      9514,26)]
[(      2412,3)]
[(      1521,67)]
[(      7813,7)]
[(      8542,2)]
[(      1109,8)]
[(      4115,1)]
[(      9886,1)]
[(      8625,3)]
[(      6311,8)]
[(      7121,51)]
[(      5871,1)]
[(      7734,7)]
[(      2171,80)]
[(      1028,4)]
[(      7815,30)]
[(      7572,48)]
[(      1974,20)]
[(      6267,16)]
[(      6924,5)]
[(      1442,45)]
[(      4485,4)]
[(      3062,172)]
[(      7077,2)]
[(      8012,94)]
[(      5501,21)]
[(      1398,55)]
[(      7491,29)]
[(      2333,86)]
[(      2289,23)]
[(      6843,57)]
[(      2865,9)]
[(      9967,10)]
[(      7202,10)]
[(      9435,1)]
[(      8382,5)]
[(      3224,35)]
[(      3143,15)]
[(      9354,8)]
[(      1361,14)]
[(      6681,75)]
[(      8463,7)]
[(      4566,3)]
[(      2252,56)]
[(      7557,67)]
[(      8862,62)]
[(      3461,23)]
[(      9258,4)]
[(      3704,76)]
[(      9915,6)]
[(      9302,24)]
[(      9221,8)]
[(      4271,11)]
[(      2651,94)]
[(      6828,188)]
[(      2156,4)]
[(      5243,13)]
[(      5405,9)]
[(      5856,5)]
[(      7395,14)]
[(      4352,2)]
[(      6215,32)]
[(      1797,19)]
[(      5081,124)]
[(      4389,19)]
[(      6134,10)]
[(      8448,90)]
[(      6909,21)]
[(      5694,22)]
[(      5324,15)]
[(      3542,152)]
[(      2318,14)]
[(      8899,80)]
[(      1184,15)]
[(      1427,3)]
[(      7106,3)]
[(      8411,17)]
[(      4433,6)]
[(      7025,18)]
[(      7601,42)]
[(      7971,28)]
[(      9591,18)]
[(      9672,9)]
[(      9753,32)]
[(      3993,24)]
[(      1508,25)]
[(      3209,5)]
[(      7638,2)]
[(      4884,6)]
[(      3047,15)]
[(      6666,38)]
[(      8529,1)]
[(      1841,8)]
[(      6585,8)]
[(      6247,16)]
[(      5932,28)]
[(      5437,9)]
[(      1503,72)]
[(      9172,7)]
[(      3042,42)]
[(      6166,23)]
[(      8443,50)]
[(      2313,188)]
[(      4708,57)]
[(      3204,23)]
[(      1792,25)]
[(      8281,103)]
[(      4014,5)]
[(      5851,1)]
[(      5275,20)]
[(      3079,65)]
[(      2151,70)]
[(      9334,1)]
[(      7101,98)]
[(      1422,73)]
[(      6661,69)]
[(      3123,36)]
[(      4384,24)]
[(      9785,6)]
[(      6904,33)]
[(      7471,71)]
[(      8605,12)]
[(      1873,5)]
[(      9866,2)]
[(      6085,16)]
[(      2926,16)]
[(      7552,48)]
[(      8362,3)]
[(      4465,8)]
[(      9415,2)]
[(      6823,38)]
[(      8894,16)]
[(      1341,2)]
[(      3817,83)]
[(      6461,50)]
[(      8162,45)]
[(      9828,5)]
[(      4841,57)]
[(      9134,2)]
[(      2645,60)]
[(      3455,22)]
[(      7884,9)]
[(      5688,89)]
[(      8405,2)]
[(      8081,93)]
[(      6579,1)]
[(      8937,4)]
[(      1060,48)]
[(      2564,64)]
[(      9909,5)]
[(      1222,76)]
[(      9747,59)]
[(      7433,38)]
[(      4184,2)]
[(      4508,7)]
[(      6542,30)]
[(      2726,31)]
[(      4265,8)]
[(      5651,62)]
[(      4878,5)]
[(      2807,58)]
[(      8243,51)]
[(      9215,2)]
[(      2032,39)]
[(      5237,52)]
[(      7271,49)]
[(      4797,24)]
[(      1097,485)]
[(      3293,2)]
[(      7514,38)]
[(      7352,1)]
[(      6704,5)]
[(      9585,3)]
[(      1754,2)]
[(      9053,2)]
[(      5813,16)]
[(      1141,58)]
[(      5172,7)]
[(      6225,64)]
[(      8377,2)]
[(      1356,6)]
[(      6063,16)]
[(      2742,44)]
[(      7611,7)]
[(      8421,15)]
[(      9682,13)]
[(      9231,30)]
[(      2661,80)]
[(      5091,28)]
[(      8872,2)]
[(      1275,8)]
[(      9312,3)]
[(      3633,8)]
[(      2904,33)]
[(      2409,1)]
[(      8539,3)]
[(      5334,7)]
[(      1437,15)]
[(      4281,10)]
[(      7981,10)]
[(      3138,4)]
[(      8458,4)]
[(      6595,7)]
[(      5866,3)]
[(      1969,10)]
[(      1851,72)]
[(      5253,19)]
[(      3471,12)]
[(      3552,46)]
[(      4524,137)]
[(      8502,18)]
[(      7035,10)]
[(      9163,48)]
[(      2142,5)]
[(      3646,3)]
[(      9695,18)]
[(      1945,26)]
[(      9244,28)]
[(      6733,12)]
[(      5761,14)]
[(      8191,43)]
[(      5266,6)]
[(      9406,41)]
[(      1251,99)]
[(      9901,30)]
[(      7381,12)]
[(      6814,62)]
[(      2223,41)]
[(      3114,30)]
[(      1332,13)]
[(      5428,1)]
[(      4005,26)]
[(      4456,11)]
[(      6571,12)]
[(      4537,35)]
[(      5347,6)]
[(      8515,1)]
[(      5509,23)]
[(      5923,5)]
[(      6652,12)]
[(      7462,68)]
[(      1783,11)]
[(      7543,42)]
[(      3565,20)]
[(      7011,30)]
[(      8434,4)]
[(      7705,1)]
[(      2593,110)]
[(      8885,1)]
[(      3033,47)]
[(      2061,45)]
[(      7511,278)]
[(      1094,234)]
[(      8934,25)]
[(      5685,56)]
[(      4794,4)]
[(      1788,50)]
[(      2723,21)]
[(      7548,35)]
[(      8321,198)]
[(      3119,40)]
[(      8196,4)]
[(      3371,56)]
[(      5766,3)]
[(      4875,10)]
[(      3984,38)]
[(      2804,56)]
[(      3452,90)]
[(      3533,77)]
[(      8439,1)]
[(      6576,45)]
[(      5928,40)]
[(      9249,4)]
[(      4424,24)]
[(      4181,14)]
[(      9212,3)]
[(      1175,105)]
[(      9131,4)]
[(      3038,54)]
[(      7467,4)]
[(      6125,5)]
[(      2642,60)]
[(      6657,11)]
[(      4505,3)]
[(      9663,13)]
[(      1832,1)]
[(      9744,44)]
[(      6701,70)]
[(      5315,2)]
[(      1751,11)]
[(      2561,37)]
[(      8277,3)]
[(      9906,1)]
[(      7881,30)]
[(      6044,12)]
[(      4266,2)]
[(      6624,8)]
[(      1755,23)]
[(      9711,261)]
[(      1223,63)]
[(      6994,12)]
[(      6705,7)]
[(      7434,7)]
[(      8406,5)]
[(      2565,69)]
[(      7885,11)]
[(      5571,56)]
[(      1098,160)]
[(      9216,8)]
[(      8325,30)]
[(      4185,2)]
[(      2033,71)]
[(      8857,1)]
[(      7966,2)]
[(      8082,2)]
[(      6129,26)]
[(      3951,40)]
[(      6011,10)]
[(      5689,3)]
[(      5076,34)]
[(      5814,1)]
[(      2114,22)]
[(      2727,20)]
[(      8244,23)]
[(      5652,72)]
[(      8938,9)]
[(      6543,48)]
[(      1061,227)]
[(      6462,26)]
[(      1674,8)]
[(      4761,68)]
[(      4879,9)]
[(      2725,29)]
[(      5074,12)]
[(      5236,49)]
[(      9746,58)]
[(      8404,7)]
[(      4264,14)]
[(      5812,1)]
[(      2806,63)]
[(      6659,12)]
[(      1096,222)]
[(      9908,2)]
[(      9133,9)]
[(      3292,1)]
[(      3373,1)]
[(      1834,28)]
[(      7513,69)]
[(      8774,3)]
[(      8855,3)]
[(      7964,2)]
[(      6541,93)]
[(      1753,7)]
[(      4507,11)]
[(      2563,65)]
[(      5768,22)]
[(      6578,6)]
[(      9665,42)]
[(      5731,40)]
[(      7351,34)]
[(      2031,50)]
[(      6127,6)]
[(      9584,3)]
[(      1221,67)]
[(      1339,65)]
[(      8936,7)]
[(      9089,3)]
[(      6703,30)]
[(      5317,3)]
[(      8161,43)]
[(      8198,4)]
[(      4921,53)]
[(      4877,1)]
[(      9214,1)]
[(      8242,55)]
[(      3454,101)]
[(      7558,69)]
[(      2571,30)]
[(      2201,129)]
[(      2652,46)]
[(      3994,98)]
[(      6711,87)]
[(      3381,19)]
[(      4353,8)]
[(      4434,4)]
[(      4885,5)]
[(      3543,117)]
[(      2157,10)]
[(      3705,59)]
[(      1185,82)]
[(      7107,7)]
[(      5244,10)]
[(      8449,3)]
[(      7891,47)]
[(      1761,39)]
[(      9141,1)]
[(      9673,23)]
[(      5325,4)]
[(      8412,6)]
[(      1509,449)]
[(      4191,72)]
[(      9222,2)]
[(      1428,1)]
[(      3011,1317)]
[(      6216,61)]
[(      7602,37)]
[(      6135,75)]
[(      7396,8)]
[(      8331,102)]
[(      5406,56)]
[(      4515,13)]
[(      7521,159)]
[(      6586,3)]
[(      9263,10)]
[(      1964,29)]
[(      5366,5)]
[(      7481,66)]
[(      3089,48)]
[(      6914,3)]
[(      1432,69)]
[(      3584,238)]
[(      8453,19)]
[(      6671,27)]
[(      2404,36)]
[(      3133,15)]
[(      2855,3)]
[(      6176,22)]
[(      2693,7)]
[(      5861,14)]
[(      4475,1)]
[(      1018,819)]
[(      2323,4)]
[(      6419,27)]
[(      2242,127)]
[(      5528,7)]
[(      4105,47)]
[(      6095,15)]
[(      2161,481)]
[(      1351,18)]
[(      3214,25)]
[(      9795,1)]
[(      6833,20)]
[(      7562,5)]
[(      8615,2)]
[(      5447,5)]
[(      3052,23)]
[(      4024,6)]
[(      6301,197)]
[(      8631,1)]
[(      7821,11)]
[(      8055,2)]
[(      7777,2)]
[(      2952,16)]
[(      6273,1)]
[(      7326,47)]
[(      9441,5)]
[(      1034,54)]
[(      5995,14)]
[(      2871,69)]
[(      1115,38)]
[(      4815,66)]
[(      7902,43)]
[(      5463,34)]
[(      9973,1)]
[(      8749,3)]
[(      9892,7)]
[(      7245,26)]
[(      3762,44)]
[(      5625,46)]
[(      1566,59)]
[(      2376,5)]
[(      4158,16)]
[(      3843,20)]
[(      4491,7)]
[(      3267,6)]
[(      1485,1)]
[(      1647,10)]
[(      5706,75)]
[(      5012,16)]
[(      2295,16)]
[(      9603,24)]
[(      3311,336)]
[(      5049,27)]
[(      4121,3)]
[(      4202,7)]
[(      5382,15)]
[(      7083,1)]
[(      2989,1)]
[(      9027,1)]
[(      1441,88)]
[(      9515,9)]
[(      4727,4)]
[(      6842,15)]
[(      5988,30)]
[(      5375,8)]
[(      4565,4)]
[(      7201,71)]
[(      2288,33)]
[(      7076,4)]
[(      8011,352)]
[(      3755,67)]
[(      8381,19)]
[(      6923,14)]
[(      2251,43)]
[(      1108,53)]
[(      3061,96)]
[(      7814,17)]
[(      3142,30)]
[(      1027,17)]
[(      3223,58)]
[(      7571,20)]
[(      8624,4)]
[(      9966,1)]
[(      7157,2)]
[(      8462,3)]
[(      4484,12)]
[(      1973,22)]
[(      9885,1)]
[(      5951,19)]
[(      4033,25)]
[(      3836,2)]
[(      2332,66)]
[(      4793,39)]
[(      4261,29)]
[(      2065,6)]
[(      5684,66)]
[(      6575,2)]
[(      8438,1)]
[(      1831,8)]
[(      1949,33)]
[(      9699,4)]
[(      2597,70)]
[(      5846,2)]
[(      9743,53)]
[(      5927,5)]
[(      5314,15)]
[(      8933,35)]
[(      1093,178)]
[(      3451,91)]
[(      7466,3)]
[(      3037,42)]
[(      1787,35)]
[(      8771,9)]
[(      5152,24)]
[(      7961,17)]
[(      8276,12)]
[(      4504,41)]
[(      9086,1)]
[(      7547,13)]
[(      6124,1)]
[(      2641,78)]
[(      4423,4)]
[(      2678,55)]
[(      2722,52)]
[(      2803,88)]
[(      3532,60)]
[(      9248,4)]
[(      5071,36)]
[(      9581,27)]
[(      3118,33)]
[(      8401,48)]
[(      1336,53)]
[(      4874,17)]
[(      5233,33)]
[(      6043,43)]
[(      9905,3)]
[(      9824,2)]
[(      6049,23)]
[(      9055,3)]
[(      9749,1)]
[(      2566,68)]
[(      1062,133)]
[(      9712,382)]
[(      4762,6)]
[(      8326,18)]
[(      8245,32)]
[(      3295,35)]
[(      5121,61)]
[(      5653,34)]
[(      7273,13)]
[(      9136,3)]
[(      1756,22)]
[(      2809,3)]
[(      4924,11)]
[(      8821,1)]
[(      5815,1)]
[(      6706,23)]
[(      5491,61)]
[(      4311,53)]
[(      8407,8)]
[(      6463,11)]
[(      6012,2)]
[(      9217,1)]
[(      3871,55)]
[(      2034,44)]
[(      4681,8)]
[(      9631,1)]
[(      8939,55)]
[(      4267,2)]
[(      6544,21)]
[(      2728,39)]
[(      4318,21)]
[(      2374,5)]
[(      5047,11)]
[(      1483,28)]
[(      4651,63)]
[(      5993,33)]
[(      1645,6)]
[(      7694,11)]
[(      2987,18)]
[(      4156,7)]
[(      5704,52)]
[(      3265,11)]
[(      7775,9)]
[(      7856,2)]
[(      6019,9)]
[(      3922,3)]
[(      9971,8)]
[(      5623,57)]
[(      9106,1)]
[(      6271,41)]
[(      4813,41)]
[(      3959,8)]
[(      1113,18)]
[(      9601,27)]
[(      5461,25)]
[(      1069,139)]
[(      6433,19)]
[(      3841,76)]
[(      7081,20)]
[(      1032,83)]
[(      7324,13)]
[(      7864,2)]
[(      8917,53)]
[(      2382,18)]
[(      4245,3)]
[(      2012,121)]
[(      3273,6)]
[(      5631,46)]
[(      7783,25)]
[(      6522,31)]
[(      4696,6)]
[(      1121,56)]
[(      2544,58)]
[(      3192,57)]
[(      7332,18)]
[(      2995,26)]
[(      3354,12)]
[(      1734,1)]
[(      5712,18)]
[(      1077,384)]
[(      7251,48)]
[(      4902,41)]
[(      1815,79)]
[(      4326,9)]
[(      9033,3)]
[(      2625,39)]
[(      8304,26)]
[(      9727,106)]
[(      6603,27)]
[(      8061,43)]
[(      9114,4)]
[(      4858,3)]
[(      6027,8)]
[(      9646,19)]
[(      6441,30)]
[(      3886,44)]
[(      9484,3)]
[(      7413,68)]
[(      8223,29)]
[(      3435,41)]
[(      4437,1)]
[(      3708,31)]
[(      2042,199)]
[(      4194,19)]
[(      9801,60)]
[(      7894,14)]
[(      3014,174)]
[(      6471,18)]
[(      8091,87)]
[(      6219,17)]
[(      8334,11)]
[(      6714,29)]
[(      1151,20)]
[(      5328,10)]
[(      5409,7)]
[(      2204,52)]
[(      5247,66)]
[(      5661,21)]
[(      7399,3)]
[(      7443,80)]
[(      8253,64)]
[(      7605,12)]
[(      3465,10)]
[(      9919,14)]
[(      8415,2)]
[(      4851,25)]
[(      7975,13)]
[(      8172,16)]
[(      6101,54)]
[(      4356,33)]
[(      1313,16)]
[(      1188,31)]
[(      3546,1)]
[(      7524,27)]
[(      9144,1)]
[(      5085,7)]
[(      5823,1)]
[(      2493,41)]
[(      3997,8)]
[(      1764,19)]
[(      2574,21)]
[(      2352,42)]
[(      7915,2)]
[(      3775,11)]
[(      5395,1)]
[(      3162,25)]
[(      3199,62)]
[(      8644,2)]
[(      1461,22)]
[(      1047,25)]
[(      3243,3)]
[(      5025,62)]
[(      8031,94)]
[(      2965,7)]
[(      6367,26)]
[(      6862,53)]
[(      7672,12)]
[(      9454,3)]
[(      7339,62)]
[(      4585,2)]
[(      5106,4)]
[(      7753,6)]
[(      4909,12)]
[(      9616,4)]
[(      8806,1)]
[(      3405,12)]
[(      6411,211)]
[(      2019,9)]
[(      6286,16)]
[(      1623,13)]
[(      2514,388)]
[(      5476,5)]
[(      7591,60)]
